timestamp_ms,temperature,humidity,pressure,iaq,iaq_accuracy,static_iaq,co2_equiv,breath_voc,gas_resistance,o3_ppb,no2_ppb,oaq_index,rmox_0,rmox_1,rmox_2,rmox_3,label,event_name
1643440928,24.6,36.97,101446.05,158.1,3,126.8,1267.8,2.85,110226,0.126,21.419,20,1903389.875,669532.75,362009.594,310592.781,2,HIGH
1652470928,24.6,36.95,101444.9,153.6,3,123.5,1235.5,2.65,111888.1,0.126,21.392,20,1908812.375,669595.375,360530.469,311449.938,2,HIGH
1658490928,24.59,36.97,101444.1,153.3,3,123.4,1233.6,2.64,111668.5,0.126,21.405,20,1902308.75,669407.688,362354.094,310066.719,2,HIGH
1664510928,24.59,36.98,101444.11,155.5,3,124.9,1248.6,2.73,111159.4,0.126,21.404,20,1916815.75,669783,362619.344,309585.375,2,HIGH
1673540928,24.6,36.98,101444.91,154.4,3,124.1,1240.8,2.68,111087,0.126,21.428,20,1905194.25,667785.312,360794.031,311471.969,2,HIGH
1679560928,24.59,37,101442.64,155.7,3,125,1250.4,2.74,110870.5,0.126,21.403,20,1924879.75,674753.812,360846.781,311780.375,2,HIGH
1685580928,24.59,36.98,101443.46,155,3,124.5,1245.2,2.71,111159.4,0.126,21.407,20,1916450.625,669970.75,362089.062,310746.438,2,HIGH
1694610928,24.6,37,101442.95,153.4,3,123.4,1234,2.64,111741.6,0.126,21.396,20,1910626,671287.188,359714.938,311427.906,2,HIGH
1700630928,24.59,37.01,101442.65,153.7,3,123.6,1235.5,2.65,111087,0.126,21.395,20,1908087.75,669845.562,362486.656,310198.125,2,HIGH
1706650928,24.58,36.99,101442.66,154.2,3,123.9,1239.2,2.67,111087,0.126,21.371,20,1904111.25,670346.438,360556.812,311010,2,HIGH
1715680928,24.6,36.98,101442.62,153.9,3,123.7,1237,2.66,111522.5,0.126,21.363,20,1917180.875,673679.438,362248.031,312177.438,2,HIGH
1721700928,24.58,36.98,101441.19,154.1,3,123.8,1238.3,2.67,110942.6,0.125,21.335,20,1907725.625,667287.375,360082.938,310812.281,2,HIGH
1727720928,24.58,36.95,101442.49,154.4,3,124,1240.3,2.68,111304.4,0.126,21.369,20,1909900.125,668845.438,362592.812,310790.344,2,HIGH
1736750928,24.59,36.97,101442.15,155.7,3,124.9,1249.3,2.73,110942.6,0.126,21.344,20,1907001.625,671098.875,359662.406,310395.375,2,HIGH
1742770928,24.58,37,101442.33,154.1,3,123.8,1237.9,2.66,111668.5,0.125,21.336,20,1908087.75,670283.812,360214.5,309694.688,2,HIGH
1748790928,24.58,36.99,101441.68,155.8,3,125,1249.9,2.74,110870.5,0.125,21.281,20,1903389.875,670659.812,362142.062,311295.906,2,HIGH
1757820928,24.6,36.96,101441.98,154.1,3,123.8,1238,2.66,111668.5,0.125,21.308,20,1914627,672355.812,361427.594,311538.031,2,HIGH
1763840928,24.59,36.98,101441.16,154.4,3,124,1240,2.68,111159.4,0.125,21.348,20,1908087.75,668346.188,360767.656,310746.438,2,HIGH
1769860928,24.59,36.98,101441.5,153.5,3,123.3,1233.5,2.64,111449.7,0.125,21.357,20,1910626,666976.312,358770.781,309497.969,2,HIGH
1778890928,24.61,36.94,101442.77,155.6,3,124.8,1248.3,2.73,110942.6,0.125,21.357,20,1923409,668221.5,360293.469,311053.969,2,HIGH
1784910928,24.6,36.98,101442.79,154.9,3,124.3,1243.4,2.7,111014.7,0.125,21.349,20,1912079.125,670221.188,361956.656,310263.875,2,HIGH
1790931928,24.59,36.98,101439.88,153.9,3,123.6,1235.9,2.65,111014.7,0.125,21.353,20,1920840,667536.25,359006.531,310044.781,2,HIGH
1799960928,24.6,36.99,101441.96,153.4,3,123.3,1232.7,2.63,111231.8,0.125,21.335,20,1910989,668346.188,361216.25,312575.094,2,HIGH
1806000928,24.6,36.98,101442.63,153,3,123,1230,2.62,111522.5,0.125,21.292,20,1911352.25,665486.812,361242.656,311251.875,2,HIGH
1812020928,24.59,37,101443.12,154.2,3,123.8,1237.9,2.66,111159.4,0.125,21.258,20,1901948.625,668221.5,360530.469,310658.594,2,HIGH
1821050928,24.61,36.92,101444.23,155.2,3,124.5,1245.1,2.71,111014.7,0.125,21.202,20,1904111.25,669845.562,358587.562,309541.656,2,HIGH
1827070928,24.59,36.96,101442.3,154.6,3,124.1,1240.9,2.68,111522.5,0.125,21.19,20,1905194.25,667536.25,359977.75,310636.656,2,HIGH
1833090928,24.59,36.98,101442.48,153.3,3,123.2,1231.8,2.63,111522.5,0.125,21.207,20,1903389.875,671789.688,361797.844,311648.125,2,HIGH
1842120928,24.6,36.93,101443.43,152.8,3,122.8,1227.8,2.6,111449.7,0.125,21.203,20,1896561.125,667785.312,361401.188,309345.062,2,HIGH
1848140928,24.59,36.99,101443.12,153.5,3,123.3,1232.8,2.63,111522.5,0.125,21.151,20,1913534.25,669157.75,359294.938,311032,2,HIGH
1854160928,24.58,36.99,101443.8,154.1,3,123.7,1237.3,2.66,111014.7,0.125,21.099,20,1904833.125,667972.188,359820.031,309760.312,2,HIGH
1863190928,24.6,36.93,101442.45,155.7,3,124.8,1248.4,2.73,110798.5,0.125,21.093,20,1920840,672922.562,362460.156,310395.375,2,HIGH
1869210928,24.59,36.99,101442.8,152.6,3,122.7,1226.5,2.6,112035,0.125,21.111,20,1909174.75,669720.438,359557.344,309891.562,2,HIGH
1875230928,24.59,36.99,101443.95,153.3,3,123.1,1231.3,2.63,111304.4,0.125,21.163,20,1907363.5,670597.125,361295.5,309257.719,2,HIGH
1884260928,24.61,36.94,101447.01,154.6,3,124,1240.1,2.68,111014.7,0.125,21.22,20,1919741,668221.5,359872.625,309126.781,2,HIGH
1890280928,24.59,36.98,101441.33,154.2,3,123.7,1237.4,2.66,111087,0.125,21.251,20,1908087.75,668658.188,361956.656,310088.594,2,HIGH
1896300928,24.58,36.98,101443.3,155.7,3,124.8,1247.9,2.73,111014.7,0.125,21.228,20,1904111.25,670158.562,361321.938,310439.219,2,HIGH
1905330928,24.6,36.95,101444.9,155.3,3,124.5,1245.2,2.71,111304.4,0.125,21.209,20,1899790.25,663508.5,360372.438,309913.469,2,HIGH
1911350928,24.59,36.96,101445.41,153.9,3,123.5,1235.3,2.65,111377,0.125,21.185,20,1899430.875,669407.688,360267.125,309913.469,2,HIGH
1917370928,24.59,37.01,101446.07,154.3,3,123.8,1237.8,2.66,111522.5,0.125,21.139,20,1910626,662892.188,360767.656,310022.906,2,HIGH
1926400928,24.6,36.95,101446.87,156,3,125,1250,2.74,110798.5,0.125,21.137,20,1897636.375,670033.312,360135.562,308690.75,2,HIGH
1932420928,24.59,36.97,101444.6,156.8,3,125.5,1255,2.77,110942.6,0.125,21.124,20,1903389.875,670221.188,360030.344,310088.594,2,HIGH
1938440928,24.58,37.02,101447.23,155.8,3,124.8,1248.2,2.73,111522.5,0.125,21.157,20,1908087.75,665239,360741.312,309825.906,2,HIGH
1947470928,24.6,36.96,101445.89,156.2,3,125.1,1251,2.75,110726.6,0.125,21.147,20,1923409,668159.188,360741.312,310878.188,2,HIGH
1953490928,24.58,37.01,101446.74,155.9,3,124.9,1248.7,2.73,111231.8,0.125,21.121,20,1903389.875,669282.688,361401.188,309825.906,2,HIGH
1959510928,24.57,37.03,101445.78,154.9,3,124.2,1241.7,2.69,111014.7,0.125,21.137,20,1910626,673111.688,359137.594,309257.719,2,HIGH
1968540928,24.59,36.92,101448.02,158,3,126.4,1263.8,2.83,110583.2,0.125,21.124,20,1896919.375,664434.75,359741.219,309891.562,2,HIGH
1974560928,24.58,36.95,101446.24,157,3,125.7,1256.6,2.78,110942.6,0.125,21.105,20,1900149.625,665610.688,359898.906,309126.781,2,HIGH
1980580928,24.57,36.99,101448.55,157.1,3,125.7,1257,2.78,110942.6,0.125,21.114,20,1904472.125,669095.25,359977.75,309476.125,2,HIGH
1989610928,24.59,36.93,101448.34,158,3,126.4,1263.5,2.82,110798.5,0.125,21.067,20,1900868.75,669470.188,360240.812,311273.906,2,HIGH
1995630928,24.58,36.98,101448.37,157.1,3,125.7,1256.6,2.78,111231.8,0.125,21.072,20,1907725.625,668845.438,359426.125,311032,2,HIGH
2001650928,24.58,36.98,101450,153.9,3,123.5,1234.6,2.64,112108.6,0.125,21.076,20,1900149.625,665672.688,359216.25,310658.594,2,HIGH
2010680928,24.59,36.93,101449.98,155.4,3,124.4,1244.4,2.7,111087,0.125,21.039,20,1908812.375,670534.438,361321.938,310001,2,HIGH
2016700928,24.59,36.94,101452.27,157.9,3,126.3,1262.6,2.82,110154.9,0.125,21.057,20,1920473.5,668159.188,360477.781,310856.219,2,HIGH
2022720928,24.57,37.02,101450.83,156,3,124.9,1249.1,2.73,111377,0.125,21.053,20,1908450,671098.875,359504.844,310505.031,2,HIGH
2031750928,24.59,36.93,101452.91,156.5,3,125.2,1252.3,2.75,110798.5,0.125,21.057,20,1913898.25,666417.188,361903.719,310154.312,2,HIGH
2037770928,24.58,36.99,101450.16,155.7,3,124.6,1246.3,2.72,111377,0.125,21.067,20,1902308.75,669282.688,360319.781,310241.938,2,HIGH
2043790928,24.57,37,101451.98,154.9,3,124.1,1240.6,2.68,111741.6,0.125,21.053,20,1913170.25,670283.812,363816.031,312575.094,2,HIGH
2052820928,24.59,36.96,101452.44,155.7,3,124.7,1246.6,2.72,111304.4,0.125,21.044,20,1910989,670283.812,359085.156,312332,2,HIGH
2058840928,24.58,36.98,101453.76,157.2,3,125.7,1257.2,2.78,110798.5,0.125,21.05,20,1919374.875,671538.375,362168.531,311317.906,2,HIGH
2064870928,24.57,36.97,101452.62,156.8,3,125.4,1254.3,2.77,111304.4,0.125,21.011,20,1905916.75,669157.75,361427.594,309476.125,2,HIGH
2073900928,24.59,36.95,101453.88,155.7,3,124.7,1246.6,2.72,111961.5,0.125,20.976,20,1900509.125,669783,359242.469,310154.312,2,HIGH
2079920928,24.58,36.97,101453.74,156.9,3,125.5,1254.8,2.77,110726.6,0.125,20.992,20,1898712.75,668034.5,359504.844,311780.375,2,HIGH
2085940928,24.58,36.96,101455.38,156.8,3,125.4,1253.6,2.76,110798.5,0.125,21.006,20,1904111.25,667598.5,358770.781,311714.25,2,HIGH
2094970928,24.6,36.92,101453.88,158.7,3,126.7,1267.4,2.85,110083.9,0.125,20.994,20,1909900.125,666665.625,359137.594,308843.281,2,HIGH
2100990928,24.59,36.93,101452.27,157.9,3,126.2,1261.9,2.81,111014.7,0.125,21.018,20,1911352.25,671161.688,357308.281,308952.281,2,HIGH
2107010928,24.58,37,101454.73,156.6,3,125.2,1252.5,2.75,111159.4,0.125,21.051,20,1893699,666355.125,360794.031,309913.469,2,HIGH
2116040928,24.59,36.98,101454.06,155.7,3,124.6,1246.2,2.71,111087,0.125,21.059,20,1905194.25,667847.625,360161.875,311229.875,2,HIGH
2122060928,24.59,36.96,101456.67,156.6,3,125.2,1251.9,2.75,111014.7,0.125,21.077,20,1907363.5,670973.438,361956.656,309847.781,2,HIGH
2128080928,24.58,36.98,101456.52,155.6,3,124.5,1245,2.71,111449.7,0.125,21.084,20,1899790.25,670346.438,360082.938,309541.656,2,HIGH
2134100928,24.58,36.95,101457.83,155,3,124.1,1241.1,2.68,111595.5,0.125,21.096,20,1898353.875,668096.812,359741.219,308516.562,2,HIGH
2143130928,24.58,36.95,101454.23,153.6,3,123.1,1230.6,2.62,111377,0.125,21.124,20,1895129.125,669845.562,360609.531,310702.531,2,HIGH
2149150928,24.58,36.95,101455.05,155.6,3,124.5,1244.5,2.7,111087,0.125,21.175,20,1895844.875,668783,358954.125,309366.906,2,HIGH
2155170928,24.58,36.97,101456.2,156.4,3,125.1,1250.7,2.74,111231.8,0.125,21.206,20,1902308.75,667723.062,359977.75,310658.594,2,HIGH
2164200928,24.58,36.96,101454.23,155.4,3,124.4,1243.6,2.7,111595.5,0.125,21.185,20,1909900.125,667474,360662.219,309957.219,2,HIGH
2170220928,24.57,36.98,101457.52,154,3,123.3,1233.4,2.64,111377,0.125,21.195,20,1927458.375,667474,360214.5,311010,2,HIGH
2176240928,24.57,37,101454.76,153.7,3,123.1,1231.2,2.62,111449.7,0.125,21.184,20,1913170.25,662953.812,358561.406,311032,2,HIGH
2185270928,24.57,37,101456.38,154.2,3,123.4,1234.5,2.64,111522.5,0.125,21.204,20,1914991.5,669345.188,360188.188,308125.031,2,HIGH
2191290928,24.57,37.01,101456.38,155.4,3,124.3,1243.1,2.7,111231.8,0.125,21.222,20,1902669,668658.188,360609.531,309782.188,2,HIGH
2197310928,24.56,36.97,101457.54,155.8,3,124.6,1245.6,2.71,111304.4,0.125,21.252,20,1913898.25,669470.188,360530.469,310241.938,2,HIGH
2206340928,24.57,36.95,101456.87,154.4,3,123.6,1235.7,2.65,112182.3,0.125,21.232,20,1908812.375,672796.562,360609.531,310922.125,2,HIGH
2212360928,24.55,37.03,101455.76,153.3,3,122.8,1228.3,2.61,111522.5,0.125,21.25,20,1905916.75,667598.5,360530.469,309760.312,2,HIGH
2218380928,24.55,37,101455.93,155.7,3,124.5,1245.2,2.71,110654.9,0.125,21.243,20,1895129.125,664187.562,357568.906,310263.875,2,HIGH
2227410928,24.57,37.02,101458.82,153.9,3,123.2,1232.1,2.63,111961.5,0.125,21.282,20,1913534.25,669032.812,361031.469,310505.031,2,HIGH
2233430928,24.55,37,101457.23,156.1,3,124.8,1247.6,2.72,110870.5,0.125,21.277,20,1905194.25,670283.812,361295.5,310154.312,2,HIGH
2239451928,24.54,37.05,101455.61,157.2,3,125.5,1255.4,2.77,110726.6,0.125,21.266,20,1895487,669657.875,359793.75,309869.688,2,HIGH
2248480928,24.56,37.03,101456.88,155.2,3,124.1,1241.2,2.68,111377,0.125,21.221,20,1906278.25,668034.5,358613.719,311538.031,2,HIGH
2254500928,24.55,37.02,101456.73,156.1,3,124.7,1247.4,2.72,111231.8,0.125,21.232,20,1897995,672355.812,359531.094,310812.281,2,HIGH
2260520928,24.55,37.05,101457.4,154.8,3,123.8,1238.2,2.67,111522.5,0.125,21.269,20,1911715.625,666976.312,357673.188,310154.312,2,HIGH
2269550928,24.56,37.02,101455.26,154.9,3,123.9,1238.9,2.67,112035,0.125,21.249,20,1889064.75,667972.188,361216.25,309738.438,2,HIGH
2275570928,24.55,37.03,101456.57,154.7,3,123.7,1237.4,2.66,111087,0.125,21.249,20,1902308.75,668595.812,360372.438,308908.688,2,HIGH
2281590928,24.54,37.04,101456.92,155.8,3,124.5,1245.2,2.71,110870.5,0.125,21.221,20,1895129.125,672544.625,361057.844,310658.594,2,HIGH
2290620928,24.56,37.01,101460.15,157.4,3,125.6,1256.2,2.78,111087,0.125,21.225,20,1914627,669970.75,361057.844,310922.125,2,HIGH
2296640928,24.54,37.04,101454.8,158,3,126.1,1260.7,2.81,110942.6,0.125,21.227,20,1906278.25,667847.625,358247.594,309366.906,2,HIGH
2302660928,24.54,37.04,101459.04,156.5,3,125,1249.5,2.74,111159.4,0.125,21.273,20,1916450.625,672292.875,359399.875,310022.906,2,HIGH
2311690928,24.55,37,101458.53,156.2,3,124.7,1247.3,2.72,111304.4,0.125,21.258,20,1911715.625,667660.75,360899.531,310373.438,2,HIGH
2317730928,24.55,37.03,101458.54,156.8,3,125.2,1251.8,2.75,111014.7,0.125,21.272,20,1914991.5,668658.188,359137.594,310702.531,2,HIGH
2323750928,24.54,37.04,101459.69,159.1,3,126.8,1267.7,2.85,110511.5,0.125,21.294,20,1907001.625,670095.938,362089.062,311802.406,2,HIGH
2332780928,24.56,37,101457.7,156.4,3,124.9,1248.7,2.73,111231.8,0.125,21.286,20,1927827.375,671726.875,361586.219,310417.281,2,HIGH
2338800928,24.55,37.01,101458.54,157.5,3,125.7,1256.8,2.78,110942.6,0.125,21.269,20,1905194.25,668408.625,360846.781,310439.219,2,HIGH
2344820928,24.54,37.02,101458.56,159,3,126.7,1266.7,2.84,110297.3,0.125,21.282,20,1901948.625,666665.625,360293.469,310044.781,2,HIGH
2353850928,24.55,37,101457.88,156.6,3,125,1250.3,2.74,111304.4,0.125,21.265,20,1911352.25,667847.625,358901.75,310834.25,2,HIGH
2359870928,24.55,37,101458.7,157.2,3,125.4,1254,2.76,110870.5,0.125,21.273,20,1912806.375,666479.25,359426.125,311802.406,2,HIGH
2365890928,24.53,37.05,101458.9,158.3,3,126.2,1262.1,2.81,111159.4,0.125,21.204,20,1914627,667785.312,360899.531,309957.219,2,HIGH
2374920928,24.55,37.03,101460.33,158.3,3,126.2,1261.6,2.81,110942.6,0.125,21.182,20,1900509.125,668845.438,361057.844,310241.938,2,HIGH
2380940928,24.54,37.04,101458.55,156.6,3,125,1249.8,2.74,111888.1,0.125,21.11,20,1888353.625,665177.125,358587.562,307972.906,2,HIGH
2386960928,24.53,37.03,101456.29,156.2,3,124.7,1247,2.72,110798.5,0.125,21.105,20,1896203,668471,358666.094,310988.031,2,HIGH
2395990928,24.55,37,101458.05,154.6,3,123.6,1235.8,2.65,112035,0.125,21.071,20,1920840,667660.75,361163.469,309804.031,2,HIGH
2402010928,24.54,37.02,101458.88,158.2,3,126.1,1261.1,2.81,110368.6,0.125,21.094,20,1896919.375,666665.625,361137.062,311538.031,2,HIGH
2408030928,24.53,37.05,101459.39,158.2,3,126.1,1261,2.81,111087,0.125,21.092,20,1905916.75,670346.438,359163.812,310132.406,2,HIGH
2417060928,24.54,37.01,101459.52,157.8,3,125.8,1257.9,2.79,110942.6,0.125,21.074,20,1900149.625,664187.562,358195.344,309629.094,2,HIGH
2423080928,24.53,37.05,101456.29,156.6,3,124.9,1249.1,2.73,111595.5,0.125,21.082,20,1899430.875,667349.562,359268.688,308560.094,2,HIGH
2429100928,24.53,37.02,101458.41,158.1,3,126,1259.6,2.8,110870.5,0.125,21.098,20,1904472.125,667598.5,358718.438,309869.688,2,HIGH
2438130928,24.54,37.02,101458.39,157.4,3,125.5,1254.6,2.77,110942.6,0.125,21.086,20,1907725.625,669282.688,360267.125,308690.75,2,HIGH
2444150928,24.53,37.05,101459.38,159.4,3,126.9,1268.8,2.86,110654.9,0.125,21.109,20,1913898.25,669157.75,358116.938,309192.25,2,HIGH
2450170928,24.53,37.06,101458.41,156.5,3,124.8,1248.3,2.73,111231.8,0.125,21.084,20,1912079.125,668221.5,360820.438,309716.562,2,HIGH
2459200928,24.54,37.04,101457.73,157.2,3,125.4,1253.6,2.76,111087,0.125,21.085,20,1904111.25,668221.5,361295.5,310044.781,2,HIGH
2465220928,24.53,37.06,101456.62,157.8,3,125.7,1257.2,2.78,111014.7,0.125,21.058,20,1899790.25,666665.625,359977.75,310746.438,2,HIGH
2471240928,24.52,37.06,101456.79,157.1,3,125.2,1252.2,2.75,111668.5,0.125,21.055,20,1902308.75,665982.688,359294.938,309825.906,2,HIGH
2480270928,24.54,37.03,101458.71,156.6,3,124.9,1248.7,2.73,111304.4,0.125,21.049,20,1892627.75,668283.875,359925.188,309366.906,2,HIGH
2486290928,24.54,37.02,101458.4,154.8,3,123.6,1236.3,2.66,111377,0.125,21.036,20,1915356.125,668970.312,359478.594,310812.281,2,HIGH
2492310928,24.53,37.07,101457.77,154.8,3,123.6,1236.3,2.65,111449.7,0.125,21.011,20,1909537.375,674564.062,362486.656,309979.125,2,HIGH
2501340928,24.54,37.03,101457.74,154.2,3,123.2,1231.9,2.63,111668.5,0.125,21.01,20,1909537.375,666230.938,359006.531,309388.719,2,HIGH
2507360928,24.54,37.05,101459.21,154.6,3,123.5,1234.7,2.65,111522.5,0.125,21.042,20,1912806.375,669095.25,359583.594,308799.688,2,HIGH
2513380928,24.52,37.07,101454.51,153.7,3,122.8,1228.4,2.61,111522.5,0.125,21.114,20,1895844.875,672167.062,358875.531,308974.094,2,HIGH
2522410928,24.54,37.06,101458.38,154.5,3,123.4,1234.1,2.64,111377,0.125,21.156,20,1895844.875,672607.625,359399.875,308103.281,2,HIGH
2528430928,24.54,37.07,101460.02,156.3,3,124.7,1246.7,2.72,110654.9,0.125,21.158,20,1896561.125,668034.5,359846.312,310241.938,2,HIGH
2534450928,24.52,37.13,101455.81,154.2,3,123.2,1231.7,2.63,111814.8,0.125,21.184,20,1896561.125,670346.438,360214.5,310636.656,2,HIGH
2543480928,24.53,37.09,101456.78,155.5,3,124,1240.3,2.68,111087,0.125,21.155,20,1890132.375,667162.875,361506.906,310001,2,HIGH
2549500928,24.52,37.12,101457.12,157,3,125.1,1251.2,2.75,110798.5,0.125,21.155,20,1906639.875,671350,359583.594,310988.031,2,HIGH
2555520928,24.51,37.11,101454.36,156.4,3,124.7,1247,2.72,111014.7,0.125,21.151,20,1895487,668970.312,359951.469,309629.094,2,HIGH
2564550928,24.53,37.06,101456.29,156.6,3,124.8,1248.2,2.73,111087,0.125,21.107,20,1908812.375,670095.938,359163.812,310154.312,2,HIGH
2570600928,24.52,37.1,101454.84,155.4,3,123.9,1239.4,2.67,111595.5,0.124,21.079,20,1917911.75,667909.875,359347.375,310570.844,2,HIGH
2576620928,24.52,37.07,101454.35,153.6,3,122.7,1227.1,2.6,112035,0.124,21.087,20,1907001.625,667536.25,360504.125,309257.719,2,HIGH
2585650928,24.53,37.07,101455.14,155.5,3,124,1240,2.68,110942.6,0.125,21.117,20,1894413.75,669657.875,359977.75,310373.438,2,HIGH
2591670928,24.53,37.05,101454.5,155.2,3,123.8,1238.3,2.67,111522.5,0.125,21.115,20,1897995,670409.125,360794.031,309083.156,2,HIGH
2597690928,24.52,37.07,101454.02,154.5,3,123.3,1233,2.64,111377,0.125,21.127,20,1913170.25,672733.562,358666.094,309454.25,2,HIGH
2606720928,24.54,37.07,101455.79,157.7,3,125.5,1255.1,2.77,110942.6,0.125,21.15,20,1889776.375,669157.75,360030.344,310022.906,2,HIGH
2612740928,24.53,37.08,101454.16,157.6,3,125.5,1254.6,2.77,110798.5,0.125,21.201,20,1900868.75,670033.312,360161.875,309366.906,2,HIGH
2618760928,24.53,37.1,101456.62,159,3,126.4,1264.4,2.83,110583.2,0.125,21.168,20,1894771.5,665610.688,360293.469,310856.219,2,HIGH
2624780928,24.52,37.1,101455.01,158.2,3,125.9,1258.6,2.79,110654.9,0.125,21.181,20,1902669,668159.188,359242.469,310526.969,2,HIGH
2633810928,24.52,37.1,101453.05,159.1,3,126.5,1264.8,2.83,111014.7,0.125,21.179,20,1897995,667411.812,360398.781,309738.438,2,HIGH
2639830928,24.52,37.11,101454.2,159.7,3,126.9,1269,2.86,110654.9,0.125,21.153,20,1885868.25,667598.5,361057.844,310812.281,2,HIGH
2645850928,24.52,37.07,101454.68,160.1,3,127.2,1271.6,2.88,110726.6,0.125,21.121,20,1892627.75,666665.625,360794.031,310373.438,2,HIGH
2654880928,24.53,37.04,101453.85,159.7,3,126.9,1269,2.86,110511.5,0.125,21.084,20,1908812.375,668283.875,360504.125,309672.844,2,HIGH
2660900928,24.51,37.11,101453.72,160.1,3,127.2,1271.6,2.88,110798.5,0.125,21.094,20,1910626,669407.688,358954.125,309935.344,2,HIGH
2666920928,24.52,37.08,101454.03,159.8,3,127,1269.9,2.87,110870.5,0.125,21.099,20,1890844.75,665424.812,360714.938,309629.094,2,HIGH
2675950928,24.53,37.05,101453.69,159.3,3,126.6,1266.1,2.84,110942.6,0.125,21.111,20,1915356.125,671098.875,359058.938,309869.688,2,HIGH
2681970928,24.51,37.06,101450.61,159.2,3,126.6,1265.6,2.84,110798.5,0.125,21.113,20,1895487,667847.625,359294.938,309716.562,2,HIGH
2687990928,24.51,37.09,101453.22,159,3,126.4,1263.9,2.83,111014.7,0.125,21.112,20,1900868.75,668096.812,358823.156,310307.688,2,HIGH
2697020928,24.52,37.08,101453.05,158.8,3,126.3,1262.7,2.82,110942.6,0.125,21.095,20,1903389.875,665982.688,360556.812,310220.031,2,HIGH
2703040928,24.51,37.13,101454.69,159.3,3,126.6,1266.1,2.84,110798.5,0.125,21.119,20,1903029.375,668845.438,361930.188,310461.156,2,HIGH
2709060928,24.51,37.09,101453.72,159.2,3,126.5,1265.4,2.84,110870.5,0.125,21.088,20,1903029.375,669157.75,359452.375,309891.562,2,HIGH
2718090928,24.53,37.06,101456.29,156.4,3,124.6,1245.7,2.71,111449.7,0.125,21.043,20,1906639.875,668907.875,360741.312,309454.25,2,HIGH
2724110928,24.52,37.1,101453.05,157.6,3,125.4,1253.9,2.76,111159.4,0.125,21.074,20,1912079.125,666417.188,358823.156,310176.219,2,HIGH
2730130928,24.51,37.12,101454.86,155.4,3,123.9,1238.6,2.67,111668.5,0.125,20.993,20,1900149.625,668283.875,361137.062,310922.125,2,HIGH
2739160928,24.52,37.09,101452.89,155.2,3,123.7,1236.8,2.66,111159.4,0.125,20.999,20,1914627,671475.562,362195.031,310154.312,2,HIGH
2745180928,24.52,37.1,101456.8,154.8,3,123.4,1233.7,2.64,111087,0.125,20.952,20,1895487,667598.5,360794.031,310768.375,2,HIGH
2751200928,24.5,37.13,101457.31,156.2,3,124.3,1243.4,2.7,111231.8,0.125,20.985,20,1904111.25,670033.312,361454.031,309476.125,2,HIGH
2760230928,24.52,37.09,101454.69,157.2,3,125,1250.3,2.74,110942.6,0.125,20.981,20,1908450,664002.312,361057.844,310022.906,2,HIGH
2766280928,24.51,37.11,101455.84,157.6,3,125.3,1253.2,2.76,110942.6,0.125,20.961,20,1894056.25,672355.812,361850.781,310154.312,2,HIGH
2772300928,24.5,37.1,101454.88,159.4,3,126.6,1266.1,2.84,110583.2,0.125,20.957,20,1920473.5,671287.188,359557.344,310154.312,2,HIGH
2781330928,24.52,37.07,101456.15,159.3,3,126.5,1265.4,2.84,110870.5,0.125,20.955,20,1906278.25,667660.75,359478.594,311493.969,2,HIGH
2787350928,24.51,37.08,101455.52,160.8,3,127.6,1275.6,2.9,110440,0.125,20.969,20,1905916.75,668845.438,360398.781,310922.125,2,HIGH
2793370928,24.5,37.11,101455.7,161.7,3,128.1,1281.5,2.94,110297.3,0.125,21.012,20,1907001.625,673995.125,362327.562,310483.094,2,HIGH
2802400928,24.5,37.11,101454.05,158.3,3,125.8,1258.3,2.79,110942.6,0.125,21.016,20,1907001.625,670910.688,362168.531,311758.344,2,HIGH
2808420928,24.5,37.12,101455.69,158.6,3,126,1259.9,2.8,111159.4,0.125,21.02,20,1899071.75,674753.812,361269.062,311273.906,2,HIGH
2814440928,24.49,37.13,101456.84,155.6,3,123.9,1238.6,2.67,111961.5,0.125,21.026,20,1904111.25,669345.188,363443.188,309804.031,2,HIGH
2823470928,24.51,37.1,101456,155.5,3,123.8,1238.3,2.67,111377,0.125,20.995,20,1904472.125,667785.312,360846.781,310636.656,2,HIGH
2829490928,24.51,37.13,101457.3,157.4,3,125.2,1251.7,2.75,110511.5,0.125,21,20,1909174.75,671664,361057.844,308777.906,2,HIGH
2835510928,24.5,37.12,101456.66,159.5,3,126.6,1266.4,2.84,110297.3,0.125,21.022,20,1902669,670597.125,360688.594,311207.875,2,HIGH
2844540928,24.52,37.1,101457.95,157.8,3,125.4,1254,2.76,110942.6,0.125,21.018,20,1903389.875,668283.875,361242.656,309957.219,2,HIGH
2850560928,24.5,37.13,101458.12,155.5,3,123.8,1238.1,2.67,111304.4,0.124,20.953,20,1917911.75,667411.812,361401.188,310483.094,2,HIGH
2856580928,24.5,37.15,101459.77,156.4,3,124.4,1244.4,2.7,111231.8,0.124,20.959,20,1906278.25,666727.75,360161.875,309541.656,2,HIGH
2865610928,24.52,37.13,101459.9,156,3,124.1,1241.4,2.69,111668.5,0.124,20.966,20,1908087.75,668096.812,360714.938,310198.125,2,HIGH
2871630928,24.5,37.17,101458.29,156.5,3,124.4,1244.5,2.7,110798.5,0.125,21,20,1921573.5,665053.312,360662.219,309235.875,2,HIGH
2877650928,24.5,37.12,101460.26,155.9,3,124,1240.3,2.68,111087,0.125,21.031,20,1907001.625,672355.812,362407.125,310417.281,2,HIGH
